order_id,order_date,product_name,category,quantity,unit_price_inr,region,payment_mode,source_company,line_total_inr
A-01074,2023-10-29,CrunchTime Chips 150g,Snacks,48,602.32,South Zone,UPI,Company A,28911.36
A-00444,2023-10-29,PureBite Rice 5kg,Staples,11,468.47,South Zone,Card,Company A,5153.17
A-00350,2023-10-30,FreshWash Detergent Powder 1kg,Home Care,47,181.44,North Zone,Credit,Company A,8527.68
B-00472,2023-10-30,Chai Bliss Green Tea 100 GM,Beverages,50,277.22,East Zone,Card,Company B,13861.0
A-00162,2023-10-30,PureBite Atta 5kg,Staples,34,875.83,South Zone,Cash,Company A,29778.22
B-00725,2023-10-30,WholeGrain Atta 5 KG,Staples,36,101.26,East Zone,Card,Company B,3645.36
A-01113,2023-10-30,Sunrich Cooking Oil 5L,Edible Oils,46,407.03,West Zone,Cash,Company A,18723.38
A-01387,2023-10-30,PureBite Atta 5kg,Staples,23,386.63,East Zone,Card,Company A,8892.49
A-00486,2023-10-30,CrunchTime Chips 150g,Snacks,22,421.92,East Zone,UPI,Company A,9282.24
B-00661,2023-10-31,VITA Sunflower Oil 5 Litre,Edible Oils,28,51.46,West Zone,Card,Company B,1440.88
A-01356,2023-10-31,SoftCare Shampoo 200ml,Personal Care,39,570.96,Unknown,Credit,Company A,22267.44
B-00479,2023-10-31,Chai Bliss Tea 250 GM,Beverages,21,244.85,North Zone,Card,Company B,5141.85
B-00770,2023-10-31,VITA Sunflower Oil 1 Litre,Edible Oils,49,142.76,West Zone,Cash,Company B,6995.24
A-01445,2023-10-31,FreshWash Dish Soap 500ml,Home Care,36,851.1,South Zone,Credit,Company A,30639.6
A-01338,2023-11-01,GoldTea Green Tea 100g,Beverages,31,636.33,West Zone,Card,Company A,19726.23
B-00493,2023-11-01,VITA Sunflower Oil 1 Litre,Edible Oils,7,214.97,West Zone,Card,Company B,1504.79
B-00786,2023-11-01,CleanPro Laundry Powder 1 KG,Home Care,18,634.12,East Zone,Credit,Company B,11414.16
B-00974,2023-11-02,Chai Bliss Green Tea 100 GM,Beverages,38,993.51,East Zone,Credit,Company B,37753.38
B-00837,2023-11-02,GlowUp Shampoo 200 ML,Personal Care,27,660.68,South Zone,Card,Company B,17838.36
B-00180,2023-11-02,WholeGrain Atta 5 KG,Staples,29,305.44,East Zone,UPI,Company B,8857.76
A-00456,2023-11-02,GoldTea Green Tea 100g,Beverages,12,134.3,North Zone,Credit,Company A,1611.6
B-00690,2023-11-02,CleanPro Laundry Powder 1 KG,Home Care,9,457.33,East Zone,UPI,Company B,4115.97
B-00177,2023-11-03,MunchBox Biscuits 200 GM,Snacks,35,268.92,Unknown,UPI,Company B,9412.2
A-00215,2023-11-03,GoldTea Green Tea 100g,Beverages,13,312.7,South Zone,Cash,Company A,4065.1
B-00203,2023-11-03,CleanPro Laundry Powder 1 KG,Home Care,41,118.69,South Zone,UPI,Company B,4866.29
A-00989,2023-11-03,PureBite Rice 5kg,Staples,33,89.81,North Zone,Cash,Company A,2963.73
A-00062,2023-11-03,CrunchTime Chips 150g,Snacks,3,378.82,East Zone,Card,Company A,1136.46
B-00428,2023-11-03,Chai Bliss Green Tea 100 GM,Beverages,2,919.64,South Zone,UPI,Company B,1839.28
A-01467,2023-11-03,CrunchTime Biscuits 200g,Snacks,39,139.78,East Zone,Credit,Company A,5451.42
A-01261,2023-11-04,CrunchTime Chips 150g,Snacks,42,676.18,South Zone,UPI,Company A,28399.56
A-00546,2023-11-04,GoldTea Premium 250g,Beverages,46,155.36,East Zone,Cash,Company A,7146.56
B-00662,2023-11-04,MunchBox Biscuits 200 GM,Snacks,3,353.58,West Zone,Credit,Company B,1060.74
A-01248,2023-11-04,CrunchTime Chips 150g,Snacks,19,59.67,Unknown,UPI,Company A,1133.73
B-00298,2023-11-04,VITA Sunflower Oil 1 Litre,Edible Oils,21,328.68,West Zone,Cash,Company B,6902.28
B-00800,2023-11-04,MunchBox Biscuits 200 GM,Snacks,1,734.55,South Zone,Credit,Company B,734.55
B-00435,2023-11-04,Chai Bliss Green Tea 100 GM,Beverages,47,764.43,North Zone,Cash,Company B,35928.21
A-00795,2023-11-04,Sunrich Cooking Oil 5L,Edible Oils,8,489.59,West Zone,Credit,Company A,3916.72
B-00592,2023-11-04,WholeGrain Atta 5 KG,Staples,10,888.93,South Zone,Credit,Company B,8889.3
B-00357,2023-11-04,Chai Bliss Green Tea 100 GM,Beverages,6,990.19,North Zone,Cash,Company B,5941.14
B-00695,2023-11-04,MunchBox Chips 150 GM,Snacks,19,791.82,South Zone,Credit,Company B,15044.58
A-01092,2023-11-04,GoldTea Green Tea 100g,Beverages,12,837.43,West Zone,Card,Company A,10049.16
A-01281,2023-11-05,SoftCare Shampoo 200ml,Personal Care,34,208.03,West Zone,Cash,Company A,7073.02
A-00666,2023-11-05,FreshWash Detergent Powder 1kg,Home Care,39,148.63,North Zone,Cash,Company A,5796.57
A-01371,2023-11-05,SoftCare Shampoo 200ml,Personal Care,3,160.3,West Zone,Card,Company A,480.9
A-00084,2023-11-05,GoldTea Premium 250g,Beverages,26,604.16,West Zone,Credit,Company A,15708.16
A-00597,2023-11-05,FreshWash Dish Soap 500ml,Home Care,24,698.92,East Zone,Card,Company A,16774.08
A-01421,2023-11-06,FreshWash Detergent Powder 1kg,Home Care,5,530.45,East Zone,Cash,Company A,2652.25
A-00201,2023-11-06,GoldTea Premium 250g,Beverages,23,250.67,East Zone,Credit,Company A,5765.41
B-00762,2023-11-06,WholeGrain Rice 5 KG,Staples,4,372.67,North Zone,Cash,Company B,1490.68
B-00228,2023-11-06,VITA Sunflower Oil 1 Litre,Edible Oils,33,282.2,West Zone,Cash,Company B,9312.6
A-01489,2023-11-06,GoldTea Green Tea 100g,Beverages,49,235.27,East Zone,UPI,Company A,11528.23
A-00473,2023-11-07,FreshWash Detergent Powder 1kg,Home Care,17,752.45,North Zone,Credit,Company A,12791.65
A-00453,2023-11-07,FreshWash Dish Soap 500ml,Home Care,32,280.8,North Zone,Card,Company A,8985.6
A-01159,2023-11-07,CrunchTime Biscuits 200g,Snacks,21,893.57,West Zone,Cash,Company A,18764.97
A-00302,2023-11-08,PureBite Rice 5kg,Staples,36,43.37,West Zone,Cash,Company A,1561.32
B-00394,2023-11-08,GlowUp Shampoo 200 ML,Personal Care,7,873.99,South Zone,Credit,Company B,6117.93
A-00997,2023-11-08,CrunchTime Biscuits 200g,Snacks,32,211.3,North Zone,Card,Company A,6761.6
A-00953,2023-11-08,Sunrich Cooking Oil 1L,Edible Oils,15,625.15,West Zone,Cash,Company A,9377.25
B-00205,2023-11-09,GlowUp Body Wash 250 ML,Personal Care,17,854.9,West Zone,Cash,Company B,14533.3
B-00814,2023-11-09,Chai Bliss Tea 250 GM,Beverages,21,734.55,East Zone,Cash,Company B,15425.55
A-00279,2023-11-09,FreshWash Dish Soap 500ml,Home Care,3,287.27,East Zone,Card,Company A,861.81
A-00712,2023-11-09,FreshWash Dish Soap 500ml,Home Care,44,173.04,West Zone,UPI,Company A,7613.76
B-00429,2023-11-09,Chai Bliss Green Tea 100 GM,Beverages,16,672.3,West Zone,Cash,Company B,10756.8
A-00933,2023-11-09,GoldTea Green Tea 100g,Beverages,30,79.54,East Zone,Cash,Company A,2386.2
B-00094,2023-11-10,GlowUp Body Wash 250 ML,Personal Care,13,889.76,West Zone,Credit,Company B,11566.88
B-00116,2023-11-10,VITA Sunflower Oil 5 Litre,Edible Oils,35,367.69,East Zone,Cash,Company B,12869.15
B-00953,2023-11-10,VITA Sunflower Oil 5 Litre,Edible Oils,45,854.9,South Zone,Cash,Company B,38470.5
B-00641,2023-11-10,WholeGrain Atta 5 KG,Staples,38,686.41,East Zone,Credit,Company B,26083.58
B-00710,2023-11-10,GlowUp Body Wash 250 ML,Personal Care,38,799.29,West Zone,Card,Company B,30373.02
A-00136,2023-11-10,SoftCare Shampoo 200ml,Personal Care,39,431.93,West Zone,UPI,Company A,16845.27
A-01494,2023-11-11,CrunchTime Biscuits 200g,Snacks,26,55.87,South Zone,UPI,Company A,1452.62
B-00236,2023-11-11,Chai Bliss Tea 250 GM,Beverages,46,175.96,East Zone,Credit,Company B,8094.16
B-00899,2023-11-12,WholeGrain Atta 5 KG,Staples,46,707.16,South Zone,UPI,Company B,32529.36
A-00958,2023-11-12,CrunchTime Biscuits 200g,Snacks,36,841.32,East Zone,Credit,Company A,30287.52
B-00478,2023-11-12,Chai Bliss Tea 250 GM,Beverages,6,594.28,East Zone,Card,Company B,3565.68
A-01021,2023-11-12,SoftCare Body Wash 250ml,Personal Care,11,497.92,East Zone,Cash,Company A,5477.12
A-00165,2023-11-12,PureBite Rice 5kg,Staples,15,530.49,South Zone,Credit,Company A,7957.35
A-01327,2023-11-13,GoldTea Green Tea 100g,Beverages,34,502.61,North Zone,UPI,Company A,17088.74
A-00448,2023-11-13,PureBite Rice 5kg,Staples,36,658.65,East Zone,UPI,Company A,23711.4
A-00391,2023-11-13,PureBite Rice 5kg,Staples,31,696.45,West Zone,UPI,Company A,21589.95
A-00495,2023-11-13,GoldTea Green Tea 100g,Beverages,45,200.95,West Zone,Card,Company A,9042.75
B-00140,2023-11-14,MunchBox Chips 150 GM,Snacks,46,716.29,North Zone,Card,Company B,32949.34
A-01240,2023-11-14,PureBite Atta 5kg,Staples,46,456.08,West Zone,UPI,Company A,20979.68
A-00343,2023-11-14,CrunchTime Biscuits 200g,Snacks,44,184.87,East Zone,Credit,Company A,8134.28
B-00523,2023-11-15,Chai Bliss Tea 250 GM,Beverages,1,382.63,East Zone,UPI,Company B,382.63
B-00462,2023-11-15,MunchBox Chips 150 GM,Snacks,3,385.95,West Zone,Cash,Company B,1157.85
A-01271,2023-11-15,FreshWash Detergent Powder 1kg,Home Care,31,766.19,South Zone,UPI,Company A,23751.89
B-00315,2023-11-16,GlowUp Body Wash 250 ML,Personal Care,33,292.99,West Zone,Credit,Company B,9668.67
A-01185,2023-11-16,GoldTea Green Tea 100g,Beverages,26,65.28,South Zone,Credit,Company A,1697.28
A-00090,2023-11-16,PureBite Atta 5kg,Staples,29,411.38,North Zone,Card,Company A,11930.02
B-00576,2023-11-16,GlowUp Shampoo 200 ML,Personal Care,7,849.09,East Zone,Card,Company B,5943.63
A-00021,2023-11-16,SoftCare Body Wash 250ml,Personal Care,30,453.14,North Zone,Card,Company A,13594.2
B-00911,2023-11-16,WholeGrain Atta 5 KG,Staples,48,650.72,East Zone,Cash,Company B,31234.56
A-00295,2023-11-16,SoftCare Body Wash 250ml,Personal Care,20,831.47,West Zone,Credit,Company A,16629.4
A-00991,2023-11-17,PureBite Atta 5kg,Staples,46,582.36,East Zone,Credit,Company A,26788.56
A-00388,2023-11-17,Sunrich Cooking Oil 1L,Edible Oils,21,525.16,North Zone,Credit,Company A,11028.36
A-01471,2023-11-17,Sunrich Cooking Oil 1L,Edible Oils,18,121.41,West Zone,Card,Company A,2185.38
A-00803,2023-11-17,SoftCare Body Wash 250ml,Personal Care,17,543.94,North Zone,Cash,Company A,9246.98
B-00784,2023-11-19,CleanPro Laundry Powder 1 KG,Home Care,27,636.61,West Zone,Cash,Company B,17188.47
B-00735,2023-11-19,MunchBox Chips 150 GM,Snacks,6,74.7,East Zone,UPI,Company B,448.2
B-00225,2023-11-19,Chai Bliss Green Tea 100 GM,Beverages,46,595.11,West Zone,Card,Company B,27375.06
A-00415,2023-11-20,PureBite Atta 5kg,Staples,42,420.49,West Zone,Cash,Company A,17660.58
A-01412,2023-11-21,FreshWash Detergent Powder 1kg,Home Care,37,321.41,South Zone,Credit,Company A,11892.17
B-00674,2023-11-22,Chai Bliss Green Tea 100 GM,Beverages,33,85.49,South Zone,Cash,Company B,2821.17
A-00776,2023-11-22,FreshWash Detergent Powder 1kg,Home Care,33,811.31,South Zone,Credit,Company A,26773.23
A-00726,2023-11-22,Sunrich Cooking Oil 5L,Edible Oils,20,896.86,West Zone,Card,Company A,17937.2
B-00082,2023-11-22,GlowUp Body Wash 250 ML,Personal Care,3,826.68,North Zone,Cash,Company B,2480.04
A-01173,2023-11-22,PureBite Atta 5kg,Staples,27,233.96,North Zone,UPI,Company A,6316.92
B-00314,2023-11-23,WholeGrain Atta 5 KG,Staples,13,919.64,North Zone,UPI,Company B,11955.32
A-01430,2023-11-23,FreshWash Detergent Powder 1kg,Home Care,37,397.42,East Zone,Credit,Company A,14704.54
B-00694,2023-11-24,MunchBox Biscuits 200 GM,Snacks,19,607.56,West Zone,Cash,Company B,11543.64
A-01106,2023-11-24,GoldTea Green Tea 100g,Beverages,8,482.29,West Zone,Cash,Company A,3858.32
A-00601,2023-11-24,GoldTea Green Tea 100g,Beverages,5,489.2,East Zone,Credit,Company A,2446.0
A-01274,2023-11-24,Sunrich Cooking Oil 5L,Edible Oils,9,767.34,East Zone,Cash,Company A,6906.06
A-00649,2023-11-24,CrunchTime Biscuits 200g,Snacks,44,396.94,West Zone,Card,Company A,17465.36
A-01459,2023-11-24,PureBite Atta 5kg,Staples,19,897.92,South Zone,Credit,Company A,17060.48
B-00812,2023-11-24,GlowUp Body Wash 250 ML,Personal Care,35,184.26,East Zone,UPI,Company B,6449.1
A-01170,2023-11-24,SoftCare Shampoo 200ml,Personal Care,34,794.58,South Zone,Credit,Company A,27015.72
A-00320,2023-11-25,FreshWash Detergent Powder 1kg,Home Care,50,771.86,South Zone,Cash,Company A,38593.0
B-00312,2023-11-25,VITA Sunflower Oil 1 Litre,Edible Oils,41,141.1,South Zone,UPI,Company B,5785.1
B-00489,2023-11-25,MunchBox Chips 150 GM,Snacks,27,353.58,East Zone,Cash,Company B,9546.66
B-00819,2023-11-25,CleanPro Dishwash Liquid 500 ML,Home Care,45,794.31,South Zone,Card,Company B,35743.95
A-00579,2023-11-26,SoftCare Body Wash 250ml,Personal Care,18,234.6,North Zone,Credit,Company A,4222.8
A-01315,2023-11-26,CrunchTime Biscuits 200g,Snacks,33,207.44,North Zone,Card,Company A,6845.52
A-00796,2023-11-26,FreshWash Dish Soap 500ml,Home Care,25,873.17,West Zone,Credit,Company A,21829.25
A-01358,2023-11-26,SoftCare Body Wash 250ml,Personal Care,49,80.74,West Zone,Cash,Company A,3956.26
A-00417,2023-11-26,CrunchTime Biscuits 200g,Snacks,18,567.02,North Zone,Card,Company A,10206.36
B-00613,2023-11-27,VITA Sunflower Oil 5 Litre,Edible Oils,41,774.39,East Zone,Card,Company B,31749.99
A-01390,2023-11-27,CrunchTime Biscuits 200g,Snacks,44,608.08,West Zone,Cash,Company A,26755.52
A-00963,2023-11-27,Sunrich Cooking Oil 1L,Edible Oils,7,440.76,South Zone,Cash,Company A,3085.32
B-00159,2023-11-27,WholeGrain Rice 5 KG,Staples,5,441.56,West Zone,Cash,Company B,2207.8
B-00366,2023-11-27,VITA Sunflower Oil 1 Litre,Edible Oils,2,90.47,North Zone,UPI,Company B,180.94
A-00351,2023-11-28,CrunchTime Chips 150g,Snacks,13,443.2,West Zone,Credit,Company A,5761.6
B-00589,2023-11-28,MunchBox Chips 150 GM,Snacks,33,204.18,North Zone,Cash,Company B,6737.94
A-00914,2023-11-28,CrunchTime Chips 150g,Snacks,6,418.91,North Zone,Credit,Company A,2513.46
B-00135,2023-11-28,Chai Bliss Tea 250 GM,Beverages,3,92.96,North Zone,UPI,Company B,278.88
B-00791,2023-11-28,MunchBox Biscuits 200 GM,Snacks,25,452.35,South Zone,UPI,Company B,11308.75
A-01144,2023-11-28,SoftCare Body Wash 250ml,Personal Care,26,815.63,South Zone,Credit,Company A,21206.38
B-00667,2023-11-28,CleanPro Laundry Powder 1 KG,Home Care,31,421.64,North Zone,UPI,Company B,13070.84
A-00702,2023-11-28,CrunchTime Chips 150g,Snacks,48,483.38,West Zone,Credit,Company A,23202.24
A-00276,2023-11-29,Sunrich Cooking Oil 5L,Edible Oils,34,201.25,West Zone,Card,Company A,6842.5
B-01063,2023-11-29,GlowUp Body Wash 250 ML,Personal Care,44,339.47,West Zone,Credit,Company B,14936.68
B-00944,2023-11-29,GlowUp Shampoo 200 ML,Personal Care,12,916.32,West Zone,Card,Company B,10995.84
A-01300,2023-11-29,CrunchTime Chips 150g,Snacks,36,780.81,North Zone,Cash,Company A,28109.16
A-00743,2023-11-30,GoldTea Green Tea 100g,Beverages,8,71.3,North Zone,Credit,Company A,570.4
B-00145,2023-11-30,Chai Bliss Tea 250 GM,Beverages,33,188.41,East Zone,Cash,Company B,6217.53
B-00569,2023-11-30,Chai Bliss Tea 250 GM,Beverages,4,369.35,North Zone,Card,Company B,1477.4
A-00676,2023-12-01,PureBite Atta 5kg,Staples,40,746.27,East Zone,UPI,Company A,29850.8
A-00180,2023-12-01,CrunchTime Chips 150g,Snacks,42,69.14,South Zone,Credit,Company A,2903.88
B-01000,2023-12-01,WholeGrain Atta 5 KG,Staples,5,812.57,Unknown,Credit,Company B,4062.85
B-00892,2023-12-02,MunchBox Biscuits 200 GM,Snacks,10,424.13,North Zone,Cash,Company B,4241.3
B-00818,2023-12-02,MunchBox Biscuits 200 GM,Snacks,33,487.21,East Zone,UPI,Company B,16077.93
A-00603,2023-12-03,PureBite Rice 5kg,Staples,17,153.32,East Zone,Credit,Company A,2606.44
B-00287,2023-12-03,WholeGrain Atta 5 KG,Staples,29,691.39,South Zone,Credit,Company B,20050.31
A-01216,2023-12-03,GoldTea Green Tea 100g,Beverages,22,555.23,North Zone,Card,Company A,12215.06
A-01249,2023-12-03,PureBite Rice 5kg,Staples,40,294.05,South Zone,Credit,Company A,11762.0
B-00961,2023-12-03,MunchBox Chips 150 GM,Snacks,8,923.79,South Zone,UPI,Company B,7390.32
A-00753,2023-12-03,CrunchTime Biscuits 200g,Snacks,42,321.71,North Zone,UPI,Company A,13511.82
B-00629,2023-12-04,CleanPro Laundry Powder 1 KG,Home Care,16,170.15,West Zone,UPI,Company B,2722.4
B-00147,2023-12-05,WholeGrain Atta 5 KG,Staples,21,283.86,South Zone,UPI,Company B,5961.06
B-00560,2023-12-05,VITA Sunflower Oil 5 Litre,Edible Oils,27,50.63,West Zone,Credit,Company B,1367.01
A-01093,2023-12-05,GoldTea Premium 250g,Beverages,43,463.0,East Zone,Card,Company A,19909.0
A-00694,2023-12-05,FreshWash Detergent Powder 1kg,Home Care,32,540.77,West Zone,Card,Company A,17304.64
B-00374,2023-12-05,WholeGrain Rice 5 KG,Staples,11,187.58,West Zone,UPI,Company B,2063.38
B-00181,2023-12-06,MunchBox Chips 150 GM,Snacks,32,746.17,East Zone,Card,Company B,23877.44
A-01365,2023-12-06,Sunrich Cooking Oil 5L,Edible Oils,33,877.46,South Zone,Credit,Company A,28956.18
B-00433,2023-12-06,MunchBox Biscuits 200 GM,Snacks,9,902.21,East Zone,Credit,Company B,8119.89
B-01143,2023-12-07,Chai Bliss Tea 250 GM,Beverages,46,130.31,West Zone,UPI,Company B,5994.26
A-00231,2023-12-07,PureBite Atta 5kg,Staples,46,729.66,North Zone,Card,Company A,33564.36
A-00662,2023-12-07,PureBite Atta 5kg,Staples,35,50.32,East Zone,Credit,Company A,1761.2
B-00204,2023-12-07,MunchBox Biscuits 200 GM,Snacks,35,659.02,West Zone,Cash,Company B,23065.7
B-00025,2023-12-08,GlowUp Body Wash 250 ML,Personal Care,16,597.6,North Zone,UPI,Company B,9561.6
B-00286,2023-12-08,VITA Sunflower Oil 1 Litre,Edible Oils,2,449.86,West Zone,Credit,Company B,899.72
B-00163,2023-12-08,MunchBox Biscuits 200 GM,Snacks,15,458.99,East Zone,Card,Company B,6884.85
A-01309,2023-12-08,CrunchTime Biscuits 200g,Snacks,31,507.89,North Zone,Card,Company A,15744.59
B-00412,2023-12-08,VITA Sunflower Oil 5 Litre,Edible Oils,34,43.99,South Zone,Card,Company B,1495.66
A-00455,2023-12-08,PureBite Atta 5kg,Staples,20,83.05,East Zone,Credit,Company A,1661.0
A-01203,2023-12-08,FreshWash Dish Soap 500ml,Home Care,17,200.38,West Zone,Credit,Company A,3406.46
B-00146,2023-12-08,WholeGrain Rice 5 KG,Staples,25,959.48,South Zone,Cash,Company B,23987.0
A-01378,2023-12-09,CrunchTime Biscuits 200g,Snacks,35,69.68,South Zone,UPI,Company A,2438.8
B-00967,2023-12-09,VITA Sunflower Oil 1 Litre,Edible Oils,12,708.82,North Zone,Card,Company B,8505.84
B-00898,2023-12-09,GlowUp Shampoo 200 ML,Personal Care,37,737.04,West Zone,Card,Company B,27270.48
A-00110,2023-12-10,CrunchTime Chips 150g,Snacks,22,352.16,North Zone,UPI,Company A,7747.52
A-00274,2023-12-10,GoldTea Green Tea 100g,Beverages,22,384.61,West Zone,UPI,Company A,8461.42
A-00405,2023-12-10,PureBite Atta 5kg,Staples,46,381.14,North Zone,Card,Company A,17532.44
A-00480,2023-12-10,SoftCare Body Wash 250ml,Personal Care,40,68.01,North Zone,UPI,Company A,2720.4
A-01428,2023-12-10,CrunchTime Biscuits 200g,Snacks,13,892.14,East Zone,Cash,Company A,11597.82
A-00312,2023-12-10,GoldTea Green Tea 100g,Beverages,35,789.48,West Zone,Cash,Company A,27631.8
B-00874,2023-12-11,MunchBox Biscuits 200 GM,Snacks,2,308.76,West Zone,Cash,Company B,617.52
A-01329,2023-12-11,CrunchTime Chips 150g,Snacks,6,857.48,East Zone,Card,Company A,5144.88
A-00170,2023-12-11,PureBite Atta 5kg,Staples,14,293.24,West Zone,UPI,Company A,4105.36
A-00503,2023-12-11,GoldTea Green Tea 100g,Beverages,26,377.61,East Zone,Card,Company A,9817.86
A-00386,2023-12-12,PureBite Atta 5kg,Staples,32,388.57,South Zone,Cash,Company A,12434.24
B-00962,2023-12-12,CleanPro Laundry Powder 1 KG,Home Care,11,571.04,South Zone,Card,Company B,6281.44
A-00377,2023-12-12,SoftCare Shampoo 200ml,Personal Care,22,91.99,East Zone,Credit,Company A,2023.78
A-01238,2023-12-12,Sunrich Cooking Oil 1L,Edible Oils,5,252.01,South Zone,Card,Company A,1260.05
B-01040,2023-12-13,WholeGrain Atta 5 KG,Staples,4,427.45,West Zone,Card,Company B,1709.8
A-00349,2023-12-13,CrunchTime Biscuits 200g,Snacks,46,402.24,Unknown,Credit,Company A,18503.04
A-00077,2023-12-13,GoldTea Green Tea 100g,Beverages,1,319.11,West Zone,Cash,Company A,319.11
B-00416,2023-12-13,CleanPro Dishwash Liquid 500 ML,Home Care,39,269.75,South Zone,Credit,Company B,10520.25
A-00045,2023-12-13,Sunrich Cooking Oil 5L,Edible Oils,47,354.72,West Zone,Credit,Company A,16671.84
A-00894,2023-12-13,SoftCare Body Wash 250ml,Personal Care,6,841.66,West Zone,Card,Company A,5049.96
B-00822,2023-12-13,VITA Sunflower Oil 5 Litre,Edible Oils,25,565.23,East Zone,Card,Company B,14130.75
B-00603,2023-12-13,GlowUp Shampoo 200 ML,Personal Care,4,799.29,South Zone,UPI,Company B,3197.16
A-01084,2023-12-13,PureBite Atta 5kg,Staples,43,519.65,North Zone,UPI,Company A,22344.95
A-00252,2023-12-14,Sunrich Cooking Oil 1L,Edible Oils,41,104.63,East Zone,Card,Company A,4289.83
A-00829,2023-12-14,Sunrich Cooking Oil 1L,Edible Oils,38,393.35,East Zone,Credit,Company A,14947.3
B-00768,2023-12-14,GlowUp Body Wash 250 ML,Personal Care,6,594.28,North Zone,Cash,Company B,3565.68
A-01077,2023-12-14,PureBite Atta 5kg,Staples,4,333.24,East Zone,Card,Company A,1332.96
A-01206,2023-12-14,Sunrich Cooking Oil 1L,Edible Oils,26,587.56,East Zone,Credit,Company A,15276.56
B-00975,2023-12-15,Chai Bliss Tea 250 GM,Beverages,28,978.57,East Zone,Credit,Company B,27399.96
A-01212,2023-12-15,SoftCare Body Wash 250ml,Personal Care,22,205.56,South Zone,Card,Company A,4522.32
B-01039,2023-12-15,Chai Bliss Tea 250 GM,Beverages,42,191.73,West Zone,UPI,Company B,8052.66
A-01151,2023-12-15,Sunrich Cooking Oil 5L,Edible Oils,38,250.11,South Zone,Card,Company A,9504.18
A-01172,2023-12-15,Sunrich Cooking Oil 1L,Edible Oils,4,212.53,South Zone,Credit,Company A,850.12
A-00996,2023-12-16,FreshWash Dish Soap 500ml,Home Care,12,319.16,West Zone,Cash,Company A,3829.92
B-00501,2023-12-16,GlowUp Shampoo 200 ML,Personal Care,18,640.76,South Zone,Card,Company B,11533.68
A-00376,2023-12-16,FreshWash Detergent Powder 1kg,Home Care,44,101.95,East Zone,Card,Company A,4485.8
A-01095,2023-12-16,GoldTea Green Tea 100g,Beverages,12,567.11,South Zone,Card,Company A,6805.32
B-00741,2023-12-17,WholeGrain Atta 5 KG,Staples,32,755.3,North Zone,Card,Company B,24169.6
